72	15	29	M
72	16	50	F
72	17	55	M
72	18	77	F
72	19	80	F
72	20	22	F
72	21	27	M
72	22	47	M
72	23	34	M
72	24	38	F
72	25	64	M
73	1	50	M
73	2	20	F
73	3	60	M
73	4	60	M
73	5	50	M
73	6	60	M
73	7	40	F
73	8	20	F
73	9	25	M
73	10	30	F
73	11	45	M
73	12	50	F
73	13	60	F
73	14	50	F
73	15	60	M
73	16	60	M
73	17	25	M
73	18	35	M
74	1	55	F
74	2	30	F
74	3	35	F
74	4	40	*
74	5	19	F
74	6	22	F
74	7	45	F
74	8	29	F
74	9	33	F
74	10	19	F
74	11	30	F
74	12	43	F
74	13	17	M
74	14	23	M
74	15	26	M
74	16	29	M
74	17	32	M
74	18	40	M
74	19	39	M
74	20	40	M
74	21	55	M
74	22	35	M
74	23	28	M
74	24	19	M
74	25	22	M
75	1	35	M
75	2	30	M
75	3	50	M
75	4	30	M
75	5	16	F
75	6	18	F
75	7	16	M
75	8	30	F
75	9	55	M
75	10	45	F
75	11	14	F
75	12	30	M
75	13	25	F
75	14	60	M
75	15	15	M
75	16	22	M
75	17	26	M
75	18	17	M
75	19	25	F
75	20	20	F
75	21	28	M
75	22	21	M
75	23	30	M
75	24	35	F
75	25	40	F
76	1	35	F
76	2	35	F
76	3	36	F
76	4	37	F
76	5	40	F
76	6	49	F
76	7	50	F
76	8	52	F
76	9	53	F
76	10	58	F
76	11	60	F
76	12	62	F
76	13	62	F
76	14	64	F
76	15	65	F
76	16	40	M
76	17	41	M
76	18	41	M
76	19	51	M
76	20	58	M
76	21	60	M
76	22	60	M
76	23	66	M
76	24	68	M
76	25	75	M
77	1	25	M
77	2	19	M
77	3	21	M
77	4	17	M
77	5	17	M
77	6	18	M
77	7	51	F
77	8	18	F
77	9	24	F
77	10	15	F
77	11	38	F
77	12	30	F
77	13	41	F
77	14	21	M
77	15	18	F
77	16	39	F
77	17	*	M
77	18	45	F
77	19	41	F
77	20	21	F
77	21	19	M
77	22	19	F
77	23	20	M
77	24	21	M
77	25	17	M
77	26	24	M
77	27	19	F
77	28	20	M
77	29	18	M
78	1	35	M
78	2	39	M
78	3	24	M
78	4	21	M
78	5	48	F
78	6	30	M
79	1	25	M
79	2	35	F
79	3	55	F
79	4	60	M
79	5	43	F
79	6	21	M
79	7	24	M
79	8	36	M
79	9	30	M
79	10	45	M
79	11	33	F
79	12	29	M
79	13	45	M
79	14	57	M
79	15	55	F
79	16	65	F
79	17	55	F
79	18	27	F
79	19	29	F
79	20	29	M
79	21	55	M
79	22	24	F
79	23	42	M
79	24	32	F
79	25	55	F
80	1	59	F
80	2	61	F
80	3	68	F
80	4	68	F
80	5	61	F
80	6	66	M
80	7	38	F
80	8	78	M
80	9	58	F
80	10	80	F
80	11	65	F
80	12	43	F
80	13	77	F
80	14	42	M
80	15	62	F
80	16	51	F
80	17	57	F
80	18	76	M
80	19	57	M
80	20	47	M
80	21	63	M
80	22	65	F
80	23	62	F
80	24	62	M
80	25	62	F
81	1	30	M
81	2	35	M
81	3	65	M
81	4	32	F
81	5	35	F
81	6	65	M
81	7	20	M
81	8	30	F
81	9	55	M
81	10	32	F
81	11	65	F
81	12	50	M
81	13	55	F
81	14	20	M
81	15	30	F
81	16	22	M
81	17	35	F
81	18	65	F
81	19	18	M
81	20	55	F
81	21	55	F
81	22	70	M
81	23	70	M
81	24	50	M
82	1	40	M
82	2	41	M
82	3	23	M
82	4	33	M
82	5	54	M
82	6	48	M
82	7	40	M
82	8	31	M
82	9	77	M
82	10	24	M
82	11	77	F
82	12	22	F
82	13	46	F
82	14	17	F
82	15	32	F
82	16	23	F
82	17	43	F
82	18	19	F
82	19	36	F
82	20	15	F
83	1	40	M
83	2	20	M
83	3	25	M
83	4	13	F
83	5	16	F
83	6	22	M
83	7	38	F
83	8	15	F
83	9	25	M
83	10	20	F
83	11	47	M
83	12	14	M
83	13	20	M
83	14	15	F
84	1	15	F
84	2	16	F
84	3	21	F
84	4	23	F
84	5	23	F
84	6	27	F
84	7	35	F
84	8	42	F
84	9	45	F
84	10	45	F
84	11	50	F
84	12	50	F
84	13	54	F
84	14	65	F
84	15	20	M
84	16	20	M
84	17	21	M
84	18	24	M
84	19	26	M
84	20	27	M
84	21	31	M
84	22	40	M
84	23	50	M
84	24	54	M
84	25	60	M
85	1	21	F
85	2	34	F
85	3	34	F
85	4	17	F
85	5	26	F
85	6	61	M
85	7	48	M
85	8	52	M
85	9	60	M
85	10	28	M
85	11	25	F
85	12	38	F
85	13	17	F
85	14	60	F
85	15	50	F
85	16	21	F
85	17	38	F
85	18	48	F
85	19	24	F
85	20	65	F
85	21	58	F
85	22	24	F
85	23	63	F
85	24	50	F
85	25	34	M
86	1	20	F
86	2	20	F
86	3	21	F
86	4	28	F
86	5	42	F
86	6	42	F
86	7	42	F
86	8	43	F
86	9	45	F
86	10	45	F
86	11	51	F
86	12	52	F
86	13	54	F
86	14	57	F
86	15	24	M
86	16	24	M
86	17	28	M
86	18	35	M
86	19	39	M
86	20	43	M
86	21	45	M
86	22	52	M
86	23	54	M
86	24	55	M
86	25	62	M
87	1	19	M
87	2	13	M
87	3	38	M
87	4	17	M
87	5	70	M
87	6	27	M
87	7	60	M
87	8	50	F
87	9	30	F
87	10	65	F
87	11	20	F
87	12	35	M
87	13	60	F
87	14	55	M
87	15	55	F
87	16	45	F
87	17	60	M
87	18	50	F
87	19	60	F
87	20	40	F
87	21	31	F
87	22	45	F
87	23	16	M
87	24	33	M
87	25	16	M
88	1	70	M
88	2	30	M
88	3	55	M
88	4	70	M
88	5	68	M
88	6	35	M
88	7	75	M
88	8	50	M
88	9	40	M
88	10	65	M
88	11	45	M
88	12	22	M
88	13	22	M
88	14	20	M
88	15	30	F
88	16	24	F
88	17	27	M
88	18	70	M
88	19	60	M
88	20	26	M
88	21	35	F
88	22	70	F
88	23	60	M
88	24	75	M
88	25	20	M
89	1	20	M
89	2	40	M
89	3	20	F
89	4	20	F
89	5	40	M
89	6	60	F
89	7	40	F
89	8	40	F
89	9	20	F
89	10	40	F
89	11	37	F
89	12	70	M
89	13	40	M
89	14	40	M
89	15	40	F
89	16	24	F
89	17	20	F
89	18	40	M
89	19	60	M
89	20	70	F
89	21	25	F
89	22	40	F
89	23	39	M
89	24	40	M
89	25	40	F
89	26	20	M
90	1	55	M
90	2	28	F
90	3	21	M
90	4	51	M
90	5	36	M
90	6	48	F
90	7	58	F
90	8	44	F
90	9	60	F
90	10	51	M
90	11	48	F
90	12	55	M
90	13	50	F
90	14	44	M
90	15	50	F
90	16	40	M
90	17	60	M
90	18	53	F
90	19	30	F
90	20	34	F
90	21	55	M
90	22	42	M
90	23	43	F
90	24	21	M
90	25	31	M
91	1	25	F
91	2	26	F
91	3	37	F
91	4	19	M
91	5	19	M
91	6	21	M
91	7	29	M
91	8	40	M
92	1	24	F
92	2	25	F
92	3	28	F
92	4	38	F
92	5	65	F
92	6	28	M
92	7	30	M
92	8	33	M
92	9	60	M
93	1	15	F
93	2	20	F
93	3	28	F
93	4	17	M
93	5	18	M
93	6	31	M
93	7	40	M
93	8	48	M
94	1	16	F
94	2	22	F
94	3	25	F
94	4	25	F
94	5	26	F
94	6	27	F
94	7	27	F
94	8	29	F
94	9	33	F
94	10	35	F
94	11	37	F
94	12	50	F
94	13	60	F
94	14	16	M
94	15	27	M
94	16	27	M
94	17	27	M
94	18	28	M
94	19	30	M
94	20	34	M
94	21	36	M
94	22	36	M
94	23	45	M
94	24	50	M
94	25	55	M
95	1	25	M
95	2	26	M
95	3	21	F
95	4	47	M
95	5	19	M
95	6	29	F
95	7	28	M
95	8	53	M
95	9	34	F
95	10	26	M
95	11	60	F
95	12	43	F
95	13	40	M
95	14	25	M
95	15	32	F
95	16	23	F
95	17	24	F
95	18	33	F
95	19	17	F
95	20	32	M
95	21	36	F
95	22	18	M
95	23	47	M
95	24	40	F
95	25	44	M
96	1	33	M
96	2	30	F
96	3	22	F
96	4	20	F
96	5	27	M
96	6	26	M
96	7	37	M
96	8	26	F
96	9	34	F
96	10	26	M
96	11	60	M
96	12	28	F
96	13	48	M
96	14	47	M
96	15	35	M
96	16	54	M
96	17	29	F
96	18	28	F
96	19	37	M
96	20	32	M
96	21	34	M
96	22	34	M
96	23	27	F
96	24	35	F
96	25	13	M
97	1	16	F 
97	2	16	F
97	3	18	F
97	4	25	F
97	5	25	F
97	6	28	F
97	7	28	F
97	8	30	F
97	9	30	F
97	10	32	F
97	11	32	F
97	12	48	F
97	12	19	M
97	14	20	M
97	15	23	M
97	16	24	M
97	17	25	M
97	18	25	M
97	19	28	M
97	20	28	M
97	21	30	M
97	22	30	M
97	23	34	M
97	24	38	M
97	25	45	M
98	1	65	F
98	2	60	F
98	3	60	M
98	4	26	M
98	5	18	M
98	6	15	F
98	7	21	M
98	8	50	F
98	9	20	M
98	10	34	F
98	11	50	F
98	12	50	M
98	13	22	M
98	14	50	F
98	15	29	F
98	16	55	M
98	17	68	F
98	18	44	F
98	19	60	F
98	20	25	F
98	21	70	F
98	22	53	F
98	23	44	M
98	24	30	M
98	25	45	F
99	1	17	F
99	2	18	F
99	3	19	F
99	4	20	F
99	5	25	F
99	6	30	F
99	7	32	F
99	8	32	F
99	9	32	F
99	10	36	F
99	11	14	M
99	12	22	M
99	13	23	M
99	14	24	M
99	15	26	M
99	16	32	M
99	17	34	M
99	18	36	M
99	19	36	M
99	20	38	M
99	21	41	M
99	22	47	M
99	23	55	M
99	24	65	M
99	25	70	M
100	1	28	F
100	2	11	F
100	3	40	F
100	4	55	F
100	5	25	F
100	6	16	F
100	7	50	F
100	8	22	M
100	9	18	M
100	10	30	M
100	11	20	M
100	12	28	M
100	13	30	M
100	14	45	M
100	15	16	M
100	16	45	M
100	17	30	M
100	18	17	M
100	19	17	M
100	20	19	M
100	21	*	M
100	22	30	F
100	23	30	F
100	24	20	F
100	25	10	F
101	1	45	F
101	2	25	M
101	3	40	M
101	4	18	M
101	5	20	F
101	6	35	M
101	7	50	M
101	8	60	M
101	9	30	M
101	10	20	M
101	11	30	M
101	12	21	M
101	13	18	M
101	14	40	M
101	15	28	M
101	16	35	F
101	17	22	M
101	18	25	M
101	19	30	F
101	20	30	F
101	21	25	M
101	22	40	M
101	23	25	M
101	24	50	M
101	25	23	M
102	1	27	M
102	2	20	M
102	3	18	M
102	4	32	M
102	5	36	M
102	6	46	M
102	7	22	M
102	8	28	M
102	9	48	M
102	10	17	M
102	11	19	F
102	12	52	M
102	13	26	M
102	14	28	M
102	15	*	F
102	16	61	F
102	17	64	F
102	18	45	F
102	19	26	F
102	20	32	F
102	21	51	F
102	22	33	F
102	23	40	F
102	24	37	F
102	25	42	F
103	1	30	F
103	2	37	F
103	3	40	F
103	4	40	F
103	5	40	F
103	6	45	F
103	7	50	F
103	8	60	F
103	9	65	F
103	10	30	M
103	11	30	M
103	12	33	M
103	13	40	M
103	14	40	M
103	15	43	M
103	16	45	M
103	17	55	M
103	18	60	M
103	19	65	M
103	20	65	M
103	21	65	M
103	22	70	M
103	23	70	M
104	1	27	F
104	2	30	F
104	3	25	F
104	4	22	F
104	5	23	F
104	6	17	M
104	7	34	M
104	8	46	M
104	9	28	M
104	10	17	M
104	11	75	M
104	12	75	M
104	13	13	M
104	14	56	M
104	15	49	M
104	16	20	M
104	17	50	M
104	18	45	F
104	19	33	M
104	20	18	F
104	21	18	M
104	22	46	F
104	23	39	F
104	24	52	M
104	25	15	M
105	1	20	M
105	2	24	M
105	3	20	M
105	4	16	M
105	5	15	M
105	6	20	M
105	7	21	F
105	8	16	M
105	9	15	F
105	10	26	M
105	11	35	F
105	12	53	M
105	13	16	F
105	14	18	F
105	15	18	F
105	16	17	F
105	17	29	F
105	18	18	F
105	19	25	F
105	20	27	F
105	21	16	M
105	22	17	M
105	23	17	F
105	24	15	F
105	25	17	F
105	26	17	M
105	27	17	M
106	1	21	F
106	2	40	M
106	3	20	F
106	4	65	M
106	5	57	M
106	6	20	M
106	7	22	F
106	8	39	F
106	9	48	M
106	10	22	M
106	11	25	M
106	12	58	F
106	13	21	M
106	14	20	M
106	15	44	M
106	16	45	F
106	17	21	M
106	18	18	M
106	19	19	F
106	20	18	M
106	21	19	F
106	22	36	F
106	23	22	F
106	24	37	F
106	25	17	F
107	1	15-16	F
107	2	16?	F
107	3	16?	F
107	4	17	F
107	5	20-22	F
107	6	22	F
107	7	??	F
107	8	30?	F
107	9	33-34?	F
107	10	40	F
107	11	40+	F
107	12	40-45	F
107	13	50?	F
107	14	17	M
107	15	20	M
107	16	20	M
107	17	22?	M
107	18	23	M
107	19	25?	M
107	20	26-28?	M
107	21	35?	M
107	22	35?	M
107	23	40+	M
107	24	53?	M
107	25	55?	M
108	1	27	F
108	2	31	F
108	3	25	F
108	4	52	F
108	5	*	*
108	6	14	F
108	7	*	*
108	8	25	F
108	9	20	M
108	10	28	M
108	11	38	M
108	12	39	M
108	13	27	M
108	14	28	M
108	15	22	F
108	16	59	F
108	17	38	F
108	18	25	F
108	19	16	F
108	20	24	F
108	21	18	F
108	22	26	F
108	23	35	F
108	24	16	F
108	25	30	F
109	1	65	M
109	2	60	M
109	3	49	F
109	4	56	F
109	5	73	F
109	6	48	M
109	7	42	F
109	8	64	M
109	9	61	M
109	10	44	M
109	11	28	M
109	12	76	M
109	13	36	F
109	14	30	F
109	15	71	F
109	16	29	F
109	17	32	F
109	18	54	F
109	19	72	M
109	20	56	F
109	21	58	F
109	22	25	F
109	23	63	M
109	24	43	F
109	25	76	F
110	1	36	M
110	2	21	M
110	3	35	M
110	4	26	M
110	5	29	M
110	6	29	M
110	7	23	M
110	8	60	M
110	9	55	M
110	10	43	M
110	11	22	M
110	12	42	M
110	13	25	F
110	14	50	F
110	15	40	F
110	16	18	F
110	17	27	F
110	18	22	F
110	19	29	F
110	20	23	F
110	21	29	F
110	22	22	F
110	23	40	F
110	24	57	F
110	25	30	M
